Date,Time,Open,High,Low,Close,Vol
20/07/2022,12:00:00,55.4975,55.8075,55.47,55.8075,110285000
20/07/2022,13:00:00,55.7475,55.965,55.655,55.7825,98260000
20/07/2022,14:00:00,55.8,55.96,55.6575,55.875,88735000
20/07/2022,15:00:00,55.87,56.035,55.7,55.88,51055000
21/07/2022,11:00:00,55.9025,57.9625,55.685,56.0125,76754000
21/07/2022,12:00:00,56.0325,56.24,56.005,56.22,74454000
21/07/2022,13:00:00,56.2325,59.69,56.22,59.2125,123919000
21/07/2022,14:00:00,59.28,59.3975,57.345,57.92,65376000
21/07/2022,15:00:00,57.905,59.14,57.5125,58.28,66276000
22/07/2022,11:00:00,57.5325,58.23,57.2575,57.725,136179000
22/07/2022,12:00:00,57.7175,57.7425,57.275,57.44,107751000
22/07/2022,13:00:00,57.4325,58.34,57.41,58.0225,114752000
22/07/2022,14:00:00,58.04,58.245,57.48,57.97,111206000
22/07/2022,15:00:00,57.9275,58.0475,57.37,57.665,62899000
25/07/2022,11:00:00,58.1,58.5975,57.8125,58.38,88628000
25/07/2022,12:00:00,58.355,59.02,58.2225,58.84,105167000
25/07/2022,13:00:00,58.84,59.2275,58.7125,59.13,85492000
25/07/2022,14:00:00,59.125,59.19,58.7675,58.8575,111530000
25/07/2022,15:00:00,58.8575,58.975,58.37,58.4425,83886000
26/07/2022,11:00:00,59.5875,60.2375,58.8775,59.32,170104000
26/07/2022,12:00:00,59.32,59.37,59.075,59.3,100081000
26/07/2022,13:00:00,59.3,59.525,59.25,59.415,48265000
26/07/2022,14:00:00,59.4125,59.44,59.2625,59.415,38853000
26/07/2022,15:00:00,59.395,59.79,59.365,59.7,68553000
27/07/2022,11:00:00,61.93,62.0025,61,61.5525,58388000
27/07/2022,12:00:00,61.56,61.695,61.15,61.235,72052000
27/07/2022,13:00:00,61.2125,61.495,61.145,61.1625,41880000
27/07/2022,14:00:00,61.1725,61.4,60.915,60.925,63201000
27/07/2022,15:00:00,60.9325,60.9375,60.1225,60.545,51504000
28/07/2022,11:00:00,60.77,61.49,60.29,61.42,75142000
28/07/2022,12:00:00,61.4225,61.5975,61.03,61.2125,83551000
28/07/2022,13:00:00,61.2425,61.69,61.0875,61.105,78764000
28/07/2022,14:00:00,61.12,61.3275,61.03,61.245,65444000
28/07/2022,15:00:00,61.2425,61.4275,61.05,61.1,54134000
29/07/2022,11:00:00,62.25,62.515,61.725,62.405,141728000
29/07/2022,12:00:00,62.3575,62.5,62.165,62.3,78102000
29/07/2022,13:00:00,62.3,62.665,62.3,62.54,54869000
29/07/2022,14:00:00,62.5475,62.835,62.4575,62.6575,51921000
29/07/2022,15:00:00,62.6675,63.6975,62.55,62.6925,67493000
01/08/2022,11:00:00,63.02,63.92,63.02,63.8425,66933000
01/08/2022,12:00:00,63.8275,63.955,63.5,63.6,62840000
01/08/2022,13:00:00,63.6,63.78,63.5675,63.75,48180000
01/08/2022,14:00:00,63.7325,63.8475,62.885,63.045,74792000
01/08/2022,15:00:00,63.0425,63.2525,62.4375,62.4675,57153000
02/08/2022,10:00:00,62.0025,62.0025,62.0025,62.0025,50000
02/08/2022,11:00:00,62,62,60.5,61.4,102634000
02/08/2022,12:00:00,61.415,61.4175,61.175,61.3225,58370000
02/08/2022,13:00:00,61.3075,61.3425,61,61.105,66618000
02/08/2022,14:00:00,61.1125,61.565,61.0025,61.3475,58431000
02/08/2022,15:00:00,61.3575,61.475,60.98,61.0175,48432000
03/08/2022,11:00:00,61.3325,61.7875,60.8025,61.225,44125000
03/08/2022,12:00:00,61.225,61.255,61.1,61.12,32097000
03/08/2022,13:00:00,61.11,61.115,60.715,60.76,46565000
03/08/2022,14:00:00,60.765,61.1675,60.7625,61.1675,17090000
03/08/2022,15:00:00,61.1675,61.3525,61.1,61.14,33884000
04/08/2022,11:00:00,61.3975,61.7,61.005,61.1,73705000
04/08/2022,12:00:00,61.085,61.1525,60.83,61.0075,46611000
04/08/2022,13:00:00,61.025,61.26,60.985,61.1075,85123000
04/08/2022,14:00:00,61.0975,61.1625,61,61.105,57763000
04/08/2022,15:00:00,61.1,61.135,60.82,60.985,44786000
05/08/2022,11:00:00,61.4025,61.5,61.19,61.405,75441000
05/08/2022,12:00:00,61.4075,61.5,61.07,61.195,44847000
05/08/2022,13:00:00,61.1975,61.415,61.09,61.39,51728000
05/08/2022,14:00:00,61.3925,61.51,61.3525,61.4525,61079000
05/08/2022,15:00:00,61.4525,61.46,61.265,61.375,32609000
08/08/2022,11:00:00,61.5075,61.885,61.0525,61.255,63587000
08/08/2022,12:00:00,61.2225,61.3625,61,61.15,40700000
08/08/2022,13:00:00,61.14,61.1475,60.7275,60.9575,53365000
08/08/2022,14:00:00,60.9975,61.3925,60.9775,61.2525,41562000
08/08/2022,15:00:00,61.2575,61.5175,61.01,61.03,31242000
09/08/2022,11:00:00,62.1475,62.1475,61.315,61.4025,74186000
09/08/2022,12:00:00,61.4025,61.7075,61.1725,61.5675,86527000
09/08/2022,13:00:00,61.56,61.68,61.4025,61.5725,80626000
09/08/2022,14:00:00,61.5825,61.6625,61.4025,61.65,34299000
09/08/2022,15:00:00,61.6275,61.78,61.5325,61.63,100570000
10/08/2022,10:00:00,62.27,62.27,62.27,62.27,5000
10/08/2022,11:00:00,61.605,61.655,61.35,61.52,53628000
10/08/2022,12:00:00,61.51,61.7975,61.4375,61.715,45111000
10/08/2022,13:00:00,61.7175,61.88,61.68,61.815,52469000
10/08/2022,14:00:00,61.8025,61.8325,61.5125,61.705,33847000
10/08/2022,15:00:00,61.7025,62.025,61.6875,61.99,42311000
11/08/2022,10:00:00,62.8,62.8,62.8,62.8,20000
11/08/2022,11:00:00,62.8025,62.805,62.22,62.5575,100569000
11/08/2022,12:00:00,62.55,62.6625,62.5225,62.585,105240000
11/08/2022,13:00:00,62.5825,62.6475,62.4275,62.4375,113135000
11/08/2022,14:00:00,62.4275,62.555,62.3975,62.485,60305000
11/08/2022,15:00:00,62.47,62.58,62.39,62.4125,79108000
12/08/2022,11:00:00,62.65,62.7675,62.48,62.505,116738000
12/08/2022,12:00:00,62.51,62.7925,62.5025,62.595,106256000
12/08/2022,13:00:00,62.59,62.8325,62.55,62.5575,106968000
12/08/2022,14:00:00,62.55,62.57,62.33,62.3675,90268000
12/08/2022,15:00:00,62.3675,62.4725,62.2975,62.3575,86699000
15/08/2022,11:00:00,62,62.73,61.9425,62.57,97683000
15/08/2022,12:00:00,62.5725,62.7,62.4875,62.6,178230000
15/08/2022,13:00:00,62.6025,62.6325,62.39,62.46,101168000
15/08/2022,14:00:00,62.44,62.55,62.39,62.425,77141000
15/08/2022,15:00:00,62.41,62.49,62.3325,62.395,89351000
16/08/2022,11:00:00,62.4775,62.57,62.1675,62.4675,44748000
16/08/2022,12:00:00,62.4525,62.57,62.37,62.5,63186000
16/08/2022,13:00:00,62.4975,62.5075,62.0525,62.27,51318000
16/08/2022,14:00:00,62.2725,62.35,62.1525,62.2725,40441000
16/08/2022,15:00:00,62.2575,62.2875,62.1225,62.2525,53035000
17/08/2022,11:00:00,62.045,62.24,61.5725,61.785,40807000
17/08/2022,12:00:00,61.77,62.505,61.745,62.435,41234000
17/08/2022,13:00:00,62.425,62.4275,61.53,61.7175,40911000
17/08/2022,14:00:00,61.7125,61.795,61.4475,61.46,40654000
17/08/2022,15:00:00,61.46,61.46,60.9075,61.1725,42533000
18/08/2022,11:00:00,61.56,61.805,61.325,61.75,37043000
18/08/2022,12:00:00,61.74,61.915,61.305,61.3975,48224000
18/08/2022,13:00:00,61.3975,61.4975,60.565,60.62,152473000
18/08/2022,14:00:00,60.6175,60.63,60.1375,60.1975,126659000
18/08/2022,15:00:00,60.205,60.365,59.7925,59.8675,87960000
19/08/2022,11:00:00,59.87,59.9225,59.5,59.8325,68990000
19/08/2022,12:00:00,59.82,59.895,59.4725,59.635,49212000
19/08/2022,13:00:00,59.6325,59.77,59.3025,59.375,53780000
19/08/2022,14:00:00,59.3525,59.4175,59.0425,59.13,44233000
19/08/2022,15:00:00,59.125,59.19,58.5875,58.8925,34646000
22/08/2022,11:00:00,59.35,59.995,59.2475,59.9475,73431000
22/08/2022,12:00:00,59.935,59.9675,59.645,59.8525,31658000
22/08/2022,13:00:00,59.8525,59.8725,59.395,59.4625,52485000
22/08/2022,14:00:00,59.4425,59.5025,59.3,59.3525,23423000
22/08/2022,15:00:00,59.34,59.3625,59.05,59.1475,28667000
23/08/2022,11:00:00,59.225,59.6925,59.135,59.415,37789000
23/08/2022,12:00:00,59.39,59.42,59.17,59.3575,53729000
23/08/2022,13:00:00,59.355,59.54,59.305,59.315,42548000
23/08/2022,14:00:00,59.3225,59.4275,59.1825,59.31,22980000
23/08/2022,15:00:00,59.31,59.31,59.12,59.26,34187000
24/08/2022,11:00:00,59.565,59.715,59.4675,59.6625,121378000
24/08/2022,12:00:00,59.66,59.715,59.5025,59.59,95282000
24/08/2022,13:00:00,59.595,59.64,59.485,59.56,106485000
24/08/2022,14:00:00,59.5525,59.6125,59.2925,59.325,85981000
24/08/2022,15:00:00,59.32,59.405,59.2025,59.3875,82605000
25/08/2022,10:00:00,59.5,59.5,59.5,59.5,1000
25/08/2022,11:00:00,59.695,59.85,59.3475,59.5275,72511000
25/08/2022,12:00:00,59.525,59.7925,59.48,59.6325,82879000
25/08/2022,13:00:00,59.6275,59.6875,59.5025,59.645,44531000
25/08/2022,14:00:00,59.6425,59.6575,59.4,59.415,45371000
25/08/2022,15:00:00,59.405,59.7475,59.3525,59.74,44250000
26/08/2022,11:00:00,59.8225,60.025,59.62,59.63,38348000
26/08/2022,12:00:00,59.635,59.9425,59.535,59.8225,56550000
26/08/2022,13:00:00,59.8325,60.0825,59.825,60.05,58882000
26/08/2022,14:00:00,60.05,60.09,59.8325,59.8525,49834000
26/08/2022,15:00:00,59.835,59.88,59.73,59.73,27177000
29/08/2022,11:00:00,59.985,60.3175,59.825,59.985,64292000
29/08/2022,12:00:00,59.9825,60.105,59.7875,59.8875,56520000
29/08/2022,13:00:00,59.9,59.995,59.8225,59.9775,75748000
29/08/2022,14:00:00,59.98,60.12,59.83,59.9675,34294000
29/08/2022,15:00:00,59.9625,60.05,59.8675,59.8675,36957000
30/08/2022,11:00:00,60.23,60.515,60.1275,60.465,58457000
30/08/2022,12:00:00,60.4575,60.51,60.4,60.4225,38053000
30/08/2022,13:00:00,60.4225,60.585,60.4175,60.5775,32738000
30/08/2022,14:00:00,60.59,60.72,60.59,60.675,25706000
30/08/2022,15:00:00,60.67,60.8275,60.6575,60.7575,30409000
31/08/2022,11:00:00,59.9,60.6075,59.7025,60.535,61079000
31/08/2022,12:00:00,60.5175,60.6425,60.0625,60.1,46791000
31/08/2022,13:00:00,60.09,60.3,60.0575,60.2525,39794000
31/08/2022,14:00:00,60.245,60.28,60.0375,60.1775,33007000
31/08/2022,15:00:00,60.1775,60.25,60.075,60.185,45848000
01/09/2022,11:00:00,60.3675,60.595,60.1025,60.285,51260000
01/09/2022,12:00:00,60.275,60.4375,60.1125,60.41,80154000
01/09/2022,13:00:00,60.405,60.51,60.1375,60.3925,109495000
01/09/2022,14:00:00,60.3925,60.435,60.105,60.2375,52282000
01/09/2022,15:00:00,60.2375,60.24,59.9975,60.235,62228000
02/09/2022,11:00:00,60.1575,60.2975,60.0925,60.2675,36178000
02/09/2022,12:00:00,60.265,60.3075,60.13,60.13,40193000
02/09/2022,13:00:00,60.13,60.22,60.0825,60.1575,70897000
02/09/2022,14:00:00,60.1575,60.2375,60.125,60.1825,66852000
02/09/2022,15:00:00,60.1775,60.255,60.055,60.095,60967000
05/09/2022,11:00:00,60.25,60.675,59.815,60.34,38167000
05/09/2022,13:00:00,60.4,60.71,60.285,60.405,92231000
05/09/2022,14:00:00,60.4025,60.6,60,60.05,134134000
05/09/2022,15:00:00,60.05,60.145,59.3375,59.7,139284000
06/09/2022,11:00:00,60.4525,60.7425,60.3375,60.695,65477000
06/09/2022,12:00:00,60.69,60.74,60.4625,60.6225,50501000
06/09/2022,13:00:00,60.61,60.645,60.35,60.385,41537000
06/09/2022,14:00:00,60.3725,60.4575,60.2925,60.2975,30222000
06/09/2022,15:00:00,60.2975,60.43,60.19,60.41,46464000
07/09/2022,11:00:00,60.4675,61.045,60.4675,60.6575,46210000
07/09/2022,12:00:00,60.6575,60.77,60.48,60.5675,30678000
07/09/2022,13:00:00,60.56,60.575,60.4575,60.4725,23762000
07/09/2022,14:00:00,60.475,60.5725,60.39,60.405,28153000
07/09/2022,15:00:00,60.3975,60.425,60.3425,60.39,26686000
08/09/2022,11:00:00,60.8,61.0275,60.7,60.745,99475000
08/09/2022,12:00:00,60.7425,60.8075,60.585,60.7,69419000
08/09/2022,13:00:00,60.68,60.71,60.55,60.62,39191000
08/09/2022,14:00:00,60.615,60.76,60.61,60.73,43575000
08/09/2022,15:00:00,60.7275,60.735,60.6325,60.68,34811000
09/09/2022,10:00:00,60.035,60.035,60.035,60.035,3000
09/09/2022,11:00:00,60.6475,61.13,60.6475,61.115,83955000
09/09/2022,12:00:00,61.1025,61.115,61.05,61.07,62309000
09/09/2022,13:00:00,61.06,61.0675,60.765,60.8175,32303000
09/09/2022,14:00:00,60.825,60.935,60.6775,60.7275,73431000
09/09/2022,15:00:00,60.73,60.8,60.5925,60.6975,58445000
12/09/2022,09:00:00,61.1825,61.5525,61.1825,61.38,276000
12/09/2022,10:00:00,61.375,61.635,61.3725,61.5625,2227000
12/09/2022,11:00:00,61.5325,62.265,61.4725,61.6025,62059000
12/09/2022,12:00:00,61.6025,61.655,61.3175,61.32,67176000
12/09/2022,13:00:00,61.3025,61.5025,61.27,61.2725,38649000
12/09/2022,14:00:00,61.2725,61.29,61.0525,61.1475,43813000
12/09/2022,15:00:00,61.1475,61.2175,61.05,61.11,36404000
13/09/2022,08:00:00,61.1825,61.205,60.9325,60.9925,56000
13/09/2022,09:00:00,61.155,61.2425,61.0525,61.19,587000
13/09/2022,10:00:00,61.19,61.21,61.03,61.205,2249000
13/09/2022,11:00:00,61.205,61.31,60.985,60.99,35764000
13/09/2022,12:00:00,60.9875,61.1,60.75,61.01,41815000
13/09/2022,13:00:00,61.0075,61.04,60.88,60.925,21093000
13/09/2022,14:00:00,60.9225,61,60.825,60.965,27962000
13/09/2022,15:00:00,60.955,60.9725,60.7675,60.8575,26727000
14/09/2022,08:00:00,60.22,60.22,60.2125,60.2125,112000
14/09/2022,09:00:00,59.89,60.3175,59.89,60.215,640000
14/09/2022,10:00:00,60.17,60.1925,59.8475,59.85,3855000
14/09/2022,11:00:00,59.84,60.14,59.7525,59.8375,86893000
14/09/2022,12:00:00,59.85,59.93,59.8,59.865,54591000
14/09/2022,13:00:00,59.865,59.9,59.795,59.9,68473000
14/09/2022,14:00:00,59.8975,60.005,59.8725,59.905,27599000
14/09/2022,15:00:00,59.9,59.9825,59.575,59.6925,32397000
15/09/2022,08:00:00,59.9,60.165,59.8,59.9625,158000
15/09/2022,09:00:00,59.95,59.98,59.67,59.75,224000
15/09/2022,10:00:00,59.8425,60.07,59.6575,59.6675,2178000
15/09/2022,11:00:00,59.6575,59.7275,59.57,59.5825,45633000
15/09/2022,12:00:00,59.5875,59.73,59.3725,59.7275,76977000
15/09/2022,13:00:00,59.7175,59.745,59.5625,59.62,63797000
15/09/2022,14:00:00,59.62,59.6725,59.51,59.65,55749000
15/09/2022,15:00:00,59.65,59.73,59.535,59.5825,54724000
16/09/2022,08:00:00,60.15,60.175,60,60,224000
16/09/2022,09:00:00,60.11,60.14,59.905,60,995000
16/09/2022,10:00:00,60.005,60.05,59.925,59.995,3382000
16/09/2022,11:00:00,59.98,60.165,59.75,60.0275,40207000
16/09/2022,12:00:00,60.0125,60.055,59.8725,59.8825,53622000
16/09/2022,13:00:00,59.8725,60.04,59.8725,59.96,48223000
16/09/2022,14:00:00,59.955,60.1525,59.9375,60.0775,36417000
16/09/2022,15:00:00,60.0775,60.5875,59.9675,60.1625,63330000
19/09/2022,08:00:00,59.94,60.13,59.94,60.01,90000
19/09/2022,09:00:00,60.015,60.16,59.9375,60.0475,174000
19/09/2022,10:00:00,60.0025,60.1475,60,60.0475,1176000
19/09/2022,11:00:00,60.015,60.51,60.015,60.19,57109000
19/09/2022,12:00:00,60.1925,60.2375,60.0375,60.0925,93778000
19/09/2022,13:00:00,60.09,60.14,60.06,60.07,68148000
19/09/2022,14:00:00,60.065,60.1,60.03,60.08,49469000
19/09/2022,15:00:00,60.0675,60.1,59.9175,59.93,38785000
20/09/2022,08:00:00,60.7375,60.7375,60.305,60.305,20000
20/09/2022,09:00:00,60.5075,60.5075,60.235,60.46,198000
20/09/2022,10:00:00,60.3175,60.5,60.3175,60.4525,518000
20/09/2022,11:00:00,60.45,60.4625,60.2,60.35,50510000
20/09/2022,12:00:00,60.3575,60.3575,60.06,60.1,66172000
20/09/2022,13:00:00,60.095,60.105,59.8,59.9875,64366000
20/09/2022,14:00:00,59.9875,60,59.8575,59.9,30010000
20/09/2022,15:00:00,59.8975,59.9375,59.785,59.83,35246000
21/09/2022,08:00:00,60.5775,60.8175,60.395,60.59,568000
21/09/2022,09:00:00,60.7575,60.775,60.3625,60.6,1352000
21/09/2022,10:00:00,60.6975,61.89,60.5475,61.385,5939000
21/09/2022,11:00:00,61.37,62.2275,60,60.295,55870000
21/09/2022,12:00:00,60.31,60.49,59.82,59.855,49436000
21/09/2022,13:00:00,59.86,60.2025,59.6725,59.975,36838000
21/09/2022,14:00:00,59.985,60.3225,59.9025,60.2475,47592000
21/09/2022,15:00:00,60.245,60.295,59.92,59.92,51268000
22/09/2022,08:00:00,60.49,60.49,59.7125,60.2375,655000
22/09/2022,09:00:00,60.0025,60.3375,60.0025,60.2725,745000
22/09/2022,10:00:00,60.23,60.2675,59.805,60.025,2405000
22/09/2022,11:00:00,60.005,60.0125,59.005,59.3,85115000
22/09/2022,12:00:00,59.285,59.6075,59.2275,59.245,76932000
22/09/2022,13:00:00,59.2375,59.355,58.83,59.01,101443000
22/09/2022,14:00:00,59.005,59.0125,58.68,58.7025,51897000
22/09/2022,15:00:00,58.685,58.7425,58.01,58.055,85651000
23/09/2022,08:00:00,58.5,58.945,58,58.885,228000
23/09/2022,09:00:00,58.885,58.885,58.1125,58.25,1136000
23/09/2022,10:00:00,58.2075,58.26,57.54,58.0875,6204000
23/09/2022,11:00:00,58.08,58.2,57.125,57.29,168972000
23/09/2022,12:00:00,57.2875,57.4925,56.7775,57,174539000
23/09/2022,13:00:00,56.9625,57.17,56.5625,56.8125,60316000
23/09/2022,14:00:00,56.7875,56.895,55.88,55.88,40906000
23/09/2022,15:00:00,55.8875,56.06,54.8625,54.9,100917000
26/09/2022,08:00:00,56.9975,56.9975,55.505,56.695,239000
26/09/2022,09:00:00,56.6425,57.5675,56.2375,57.295,3404000
26/09/2022,10:00:00,57.2775,57.3775,56.235,56.6575,5930000
26/09/2022,11:00:00,56.59,56.67,56.0075,56.32,105673000
26/09/2022,12:00:00,56.31,56.5,55.985,56.0775,101264000
26/09/2022,13:00:00,56.0675,56.17,55.715,55.775,121479000
26/09/2022,14:00:00,55.7525,55.905,55.685,55.83,99804000
26/09/2022,15:00:00,55.8175,55.865,55,55.4475,200654000
27/09/2022,08:00:00,56,56.83,56,56.79,378000
27/09/2022,09:00:00,56.4725,57.055,56.4725,56.75,664000
27/09/2022,10:00:00,56.7475,56.7475,56.345,56.4475,2796000
27/09/2022,11:00:00,56.435,56.5825,55.775,55.875,75091000
27/09/2022,12:00:00,55.8675,55.96,55.72,55.88,94721000
27/09/2022,13:00:00,55.87,56.0325,55.805,55.875,96881000
27/09/2022,14:00:00,55.865,55.9,55.7775,55.835,84334000
27/09/2022,15:00:00,55.835,56.4275,55.8125,56.16,97810000
28/09/2022,08:00:00,56.5,56.5,56.0175,56.195,384000
28/09/2022,09:00:00,56.2,56.3575,56.0625,56.2775,1098000
28/09/2022,10:00:00,56.1875,56.2725,55.94,56.115,7708000
28/09/2022,11:00:00,56.105,56.11,55.9125,56.015,89666000
28/09/2022,12:00:00,56.0025,56.0675,55.6975,55.875,80214000
28/09/2022,13:00:00,55.8725,55.9075,55.4075,55.495,76930000
28/09/2022,14:00:00,55.4925,55.755,55.485,55.6575,40762000
28/09/2022,15:00:00,55.67,55.6825,55.3125,55.52,44471000
29/09/2022,08:00:00,55.6975,55.95,55.3725,55.835,1668000
29/09/2022,09:00:00,55.6975,55.97,55.6975,55.845,2165000
29/09/2022,10:00:00,55.835,55.8425,55.5625,55.785,8690000
29/09/2022,11:00:00,55.8,56,55.6175,55.82,87418000
29/09/2022,12:00:00,55.8125,55.8475,55.23,55.375,79571000
29/09/2022,13:00:00,55.3625,55.5,55.0225,55.44,112552000
29/09/2022,14:00:00,55.405,55.54,55.1525,55.26,89193000
29/09/2022,15:00:00,55.2425,55.3,54.5,55.3,63966000
30/09/2022,08:00:00,55.8025,55.88,55.47,55.8625,1326000
30/09/2022,09:00:00,55.8675,55.885,55.6825,55.8275,792000
30/09/2022,10:00:00,55.83,55.9725,55.6825,55.795,7347000
30/09/2022,11:00:00,55.7625,55.875,52.0975,52.3975,123103000
30/09/2022,12:00:00,52.3425,53.2175,50.695,52.4575,126215000
30/09/2022,13:00:00,52.4525,53.0075,48.495,49.5875,129799000
30/09/2022,14:00:00,49.7975,54.07,48.8,51.19,156310000
30/09/2022,15:00:00,51.1925,54.935,50.1,53.15,92606000
03/10/2022,08:00:00,56.1,56.3225,55.1175,56.1675,766000
03/10/2022,09:00:00,56.445,57.3275,56.2825,57.0125,2193000
03/10/2022,10:00:00,57.0475,57.13,56.5025,56.5875,8925000
03/10/2022,11:00:00,56.61,56.8575,54.685,54.685,33965000
03/10/2022,12:00:00,54.8,55.5375,54.76,55.0075,30965000
03/10/2022,13:00:00,55.0025,55.2775,53.7275,54.05,43669000
03/10/2022,14:00:00,54.095,54.21,53.375,53.8,50298000
03/10/2022,15:00:00,53.7975,53.8,52.1675,53.1075,73431000
04/10/2022,08:00:00,54.6675,54.805,53.8,54.505,865000
04/10/2022,09:00:00,54.6475,55.2175,54.4575,54.785,1868000
04/10/2022,10:00:00,54.7,55.5,54.6,55.4125,4065000
04/10/2022,11:00:00,55.435,56.5425,54.93,56.0025,47136000
04/10/2022,12:00:00,56.0025,56.4175,55.64,56.2175,30269000
04/10/2022,13:00:00,56.2275,56.945,55.99,56.4625,45986000
04/10/2022,14:00:00,56.5,56.85,56.1,56.4025,51758000
04/10/2022,15:00:00,56.3575,56.8675,56.235,56.3825,56233000
05/10/2022,08:00:00,56.515,56.6625,55.7,56.6,1400000
05/10/2022,09:00:00,56.6,56.985,56.4,56.875,2282000
05/10/2022,10:00:00,56.75,57.185,56.475,57.02,7431000
05/10/2022,11:00:00,57.055,57.785,57.03,57.5075,48929000
05/10/2022,12:00:00,57.51,57.7975,57.3025,57.765,44145000
05/10/2022,13:00:00,57.76,58.1425,57.55,58.1425,55949000
05/10/2022,14:00:00,58.1425,58.705,58.1275,58.435,34934000
05/10/2022,15:00:00,58.45,59.145,58.2575,58.92,51055000
06/10/2022,08:00:00,59.025,59.2575,58.8975,59.0325,623000
06/10/2022,09:00:00,59.05,59.185,58.755,59.055,1364000
06/10/2022,10:00:00,59.0525,59.195,58.7725,59.045,3091000
06/10/2022,11:00:00,59.1325,59.2825,58.02,58.095,78232000
06/10/2022,12:00:00,58.15,59.0825,58.0725,58.1575,131053000
06/10/2022,13:00:00,58.2425,58.785,58.0275,58.25,78305000
06/10/2022,14:00:00,58.3075,58.6075,58.0475,58.3425,156489000
06/10/2022,15:00:00,58.355,58.355,57.315,58.0225,84081000
07/10/2022,08:00:00,59.1625,59.1625,58.67,58.6725,228000
07/10/2022,09:00:00,58.8525,59.11,58.8025,59.0075,161000
07/10/2022,10:00:00,58.9125,59.11,58.565,58.8825,3004000
07/10/2022,11:00:00,58.8875,60.1225,58.77,60,113933000
07/10/2022,12:00:00,60,60.42,59.8,60.24,72932000
07/10/2022,13:00:00,60.225,60.2925,59.9,60.0375,62118000
07/10/2022,14:00:00,60.0225,60.0925,59.4725,59.64,68916000
07/10/2022,15:00:00,59.6125,61.245,59.5425,60.6075,57917000
10/10/2022,08:00:00,60.5,60.7275,60.2,60.5,209000
10/10/2022,09:00:00,60.5,60.68,60.055,60.575,1552000
10/10/2022,10:00:00,60.3925,60.62,60.035,60.4075,2049000
10/10/2022,11:00:00,60.45,61.6325,60.0525,60.7175,36862000
10/10/2022,12:00:00,60.7425,61.0425,60.2475,60.6375,48530000
10/10/2022,13:00:00,60.6375,61.1725,60.62,60.8575,32553000
10/10/2022,14:00:00,60.8275,61.195,60.6025,61.145,27213000
10/10/2022,15:00:00,61.1225,62.8475,61.0875,61.8,107941000
11/10/2022,08:00:00,61.8,62.9275,61.8,62.5375,71000
11/10/2022,09:00:00,62.58,62.5975,62.09,62.12,1245000
11/10/2022,10:00:00,62.1475,62.47,62.075,62.3525,4500000
11/10/2022,11:00:00,62.4325,62.8075,62.2725,62.615,71574000
11/10/2022,12:00:00,62.5825,62.965,62.52,62.9175,77232000
11/10/2022,13:00:00,62.915,63.51,62.915,63.24,71105000
11/10/2022,14:00:00,63.205,63.405,62.715,62.84,42380000
11/10/2022,15:00:00,62.8575,64,62.81,63.4,60883000
12/10/2022,08:00:00,63.5,64.0125,63.115,63.9,929000
12/10/2022,09:00:00,63.9025,64.875,63.9025,64.725,12512000
12/10/2022,10:00:00,64.885,65.8675,64.3575,64.66,20203000
12/10/2022,11:00:00,64.695,64.8975,63.25,63.655,122898000
12/10/2022,12:00:00,63.6275,63.7575,62.83,63.035,41115000
12/10/2022,13:00:00,63.0425,63.1275,62.3525,62.705,55605000
12/10/2022,14:00:00,62.705,63.1,62.59,63.09,67471000
12/10/2022,15:00:00,63.085,63.1,62.405,62.8,67018000
13/10/2022,08:00:00,62.81,63.1625,62.81,63.16,46000
13/10/2022,09:00:00,63.2625,63.2625,62.64,62.9675,1929000
13/10/2022,10:00:00,62.9425,63.1325,62.9425,63.0975,332000
